-0.907105, 0.020408, 0.000000, 0.129226, 0.005467, 0.662841, 0.060620, 0.010319, 0.036436, 0.084976, 0.056894, 0.388981, 0.071893, 0.101666, 0.185550, 0.160835, 0.126459, 0.024919, 0.029761, 0.055112, 1.000000, 0.000000, 0.020232, 0.041040
-0.864281, 0.020408, 0.333333, 0.186937, 0.013293, 0.233729, 0.098103, 0.025146, 0.046066, 0.690426, 0.066975, 0.380901, 0.079523, 0.140068, 0.219238, 0.205744, 0.171403, 0.025412, 0.029761, 0.055214, 1.000000, 0.000000, 0.077558, 0.046850
-0.851647, 0.020408, 0.500000, 0.225865, 0.010262, 0.496246, 0.069412, 0.024943, 0.052380, 0.099390, 0.067547, 0.406195, 0.082360, 0.165755, 0.248227, 0.230599, 0.209220, 0.025412, 0.029761, 0.055162, 1.000000, 0.000000, 0.040227, 0.093414
-0.868368, 0.020408, 0.666667, 0.202564, 0.003031, 0.748665, 0.269320, 0.029149, 0.061664, 0.074895, 0.082342, 0.424975, 0.086787, 0.166544, 0.343483, 0.277935, 0.351982, 0.024919, 0.029761, 0.054125, 1.000000, 0.000000, 0.069048, 0.125178
-0.846604, 0.020408, 0.833333, 0.236636, 0.005482, 0.227128, 0.041647, 0.019263, 0.064888, 0.090717, 0.089197, 0.468167, 0.089419, 0.210745, 0.374777, 0.604486, 0.461381, 0.024919, 0.029761, 0.050232, 1.000000, 0.000000, 0.101489, 0.277868
-0.862382, 0.020408, 1.000000, 0.143291, 0.005401, 0.851651, 0.117538, 0.022090, 0.071415, 0.113953, 0.095444, 0.597744, 0.095555, 0.249202, 0.302379, 0.422716, 0.524633, 0.024919, 0.029761, 0.046926, 1.000000, 0.000000, 0.115736, 0.194516
-0.751835, 0.030612, 0.000000, 0.138330, 0.015127, 0.533267, 0.082369, 0.027739, 0.096929, 0.092436, 0.070701, 0.402382, 0.094988, 0.208690, 0.271114, 0.088138, 0.201158, 0.032962, 0.739440, 0.101225, 0.000000, 0.000000, 0.081595, 0.227028
-0.807817, 0.030612, 0.166667, 0.205676, 0.013927, 0.418088, 0.087460, 0.027278, 0.107481, 0.098675, 0.074054, 0.412271, 0.109335, 0.216010, 0.291228, 0.142674, 0.299465, 0.033614, 0.739440, 0.094344, 0.000000, 0.000000, 0.061237, 0.395250
-0.723504, 0.030612, 0.333333, 0.133987, 0.019467, 0.166211, 0.099491, 0.027942, 0.093064, 0.181445, 0.076540, 0.471686, 0.111905, 0.237166, 0.328127, 0.164569, 0.342450, 0.033831, 0.739440, 0.087123, 0.000000, 0.000000, 0.051402, 0.281638
-0.746558, 0.030612, 0.500000, 0.131405, 0.011632, 0.554508, 0.210551, 0.029787, 0.102766, 0.115345, 0.076776, 0.497599, 0.122073, 0.267366, 0.321150, 0.211185, 0.357862, 0.034049, 0.739440, 0.079652, 0.000000, 0.000000, 0.058797, 0.238678
-0.692123, 0.030612, 1.000000, 0.113681, 0.012376, 0.541029, 0.135123, 0.030507, 0.137059, 0.122410, 0.078306, 0.548571, 0.117173, 0.330208, 0.457597, 0.414022, 0.603296, 0.034049, 0.739440, 0.053627, 0.000000, 0.000000, 0.067833, 0.271623
-0.929563, 0.040816, 0.000000, 0.212827, 0.013191, 0.442563, 0.130495, 0.010729, 0.057687, 0.081600, 0.061037, 0.406195, 0.081341, 0.183865, 0.044286, 0.164622, 0.267171, 0.038563, 0.008127, 0.079643, 1.000000, 0.000000, 0.021692, 0.024186
-0.914516, 0.040816, 0.166667, 0.188892, 0.015487, 0.391266, 0.265155, 0.007984, 0.146219, -0.000000, 0.059506, 0.457609, 0.082165, 0.188672, 0.092600, 0.259054, 0.243073, 0.039107, 0.008127, 0.073976, 1.000000, 0.000000, 0.091908, 0.027509
-0.845521, 0.040816, 0.500000, 0.130559, 0.016134, 0.465732, 0.295234, 0.012591, 0.070058, 0.093492, 0.072301, 0.509682, 0.094786, 0.264302, 0.185345, 0.316550, 0.442539, 0.040195, 0.008127, 0.061848, 1.000000, 0.000000, 0.020502, 0.075328
-0.857975, 0.040816, 0.666667, 0.124379, 0.015016, 0.488939, 0.231837, 0.012631, 0.084458, 0.094483, 0.079894, 0.541262, 0.098487, 0.301200, 0.272077, 0.382954, 0.594209, 0.040739, 0.008127, 0.055507, 1.000000, 0.000000, 0.022287, 0.103080
-0.881127, 0.040816, 0.833333, 0.150069, 0.014307, 0.560782, 0.116150, 0.011259, 0.088462, 0.094483, 0.083246, 0.583486, 0.100190, 0.321676, 0.320274, 0.438583, 0.668196, 0.040195, 0.008127, 0.047879, 1.000000, 0.000000, 0.015268, 0.123100
-0.777291, 0.051020, 0.166667, 0.136384, 0.003467, 0.405374, 0.004627, 0.025635, 0.066552, 0.096796, 0.063717, 0.398768, 0.090025, 0.131169, 0.101503, 0.199131, 0.277016, 0.046052, 0.004076, 0.201747, 1.000000, 0.000000, 0.068603, 0.081341
-0.785769, 0.051020, 0.333333, 0.109774, 0.007738, 0.329648, 0.426654, 0.043332, 0.065264, 0.294346, 0.068428, 0.344224, 0.092840, 0.179902, 0.205693, 0.177743, 0.286637, 0.046521, 0.004076, 0.196254, 1.000000, 0.000000, 0.028210, 0.098135
-0.814933, 0.051020, 0.500000, 0.144028, 0.003835, 0.438068, 0.136048, 0.059571, 0.073196, 0.110092, 0.068520, 0.470882, 0.095308, 0.202763, 0.249219, 0.226332, 0.284855, 0.047459, 0.004076, 0.189948, 1.000000, 0.000000, 0.012304, 0.146298
-0.848074, 0.051020, 0.666667, 0.175381, 0.010478, 0.237095, 0.167978, 0.057444, 0.072692, 0.111272, 0.073846, 0.593197, 0.102254, 0.190158, 0.322785, 0.291536, 0.370468, 0.047459, 0.004076, 0.184246, 1.000000, 0.000000, 0.065294, 0.164240
-0.812416, 0.051020, 0.833333, 0.127350, 0.003876, 0.405374, 0.446553, 0.067350, 0.074663, 0.118070, 0.074805, 0.507587, 0.099282, 0.193149, 0.328273, 0.363833, 0.396927, 0.047459, 0.004076, 0.178081, 1.000000, 0.000000, 0.073181, 0.183804
-0.651437, 0.061224, 0.000000, 0.096925, 0.011191, 0.662841, 0.349375, 0.021313, 0.056252, 0.080249, 0.070110, 0.447863, 0.083239, 0.207515, 0.357174, 0.199824, 0.159198, 0.034747, 0.489907, 0.080968, 0.500000, 0.000000, 0.044329, 0.055000
-0.573959, 0.061224, 0.166667, 0.101837, 0.009800, 0.658410, 0.050902, 0.025202, 0.061971, 0.085479, 0.069901, 0.469521, 0.090325, 0.219643, 0.368676, 0.265134, 0.206147, 0.035588, 0.489907, 0.074569, 0.500000, 0.000000, 0.033837, 0.077948
-0.620851, 0.061224, 0.333333, 0.099287, 0.011467, 0.636123, 0.127256, 0.028981, 0.056509, 0.411323, 0.072578, 0.470882, 0.094997, 0.253991, 0.392351, 0.268761, 0.235234, 0.036149, 0.489907, 0.067800, 0.500000, 0.000000, 0.030442, 0.098418
-0.650475, 0.061224, 0.500000, 0.090426, 0.012301, 0.518344, 0.216104, 0.021507, 0.077364, 0.096796, 0.075508, 0.537481, 0.102061, 0.295255, 0.399971, 0.325164, 0.251269, 0.036711, 0.489907, 0.061404, 0.500000, 0.000000, 0.039092, 0.127061
-0.608397, 0.061224, 0.833333, 0.093038, 0.012302, 0.531496, 0.304489, 0.023181, 0.079102, 0.109733, 0.118400, 0.563190, 0.111048, 0.340520, 0.537381, 0.471225, 0.430646, 0.036991, 0.489907, 0.047456, 0.500000, 0.000000, 0.033779, 0.146285
-0.656478, 0.061224, 1.000000, 0.113772, 0.012245, 0.513367, 0.292920, 0.025034, 0.076444, 0.111992, 0.084759, 0.606104, 0.118376, 0.369876, 0.567625, 0.473892, 0.535278, 0.036991, 0.489907, 0.040413, 0.500000, 0.000000, 0.037502, 0.155453
-0.814917, 0.071429, 0.000000, 0.146566, 0.013718, 0.642318, 0.213327, 0.014055, 0.056081, 0.040810, 0.066377, 0.494272, 0.077160, 0.149242, 0.188586, 0.214331, 0.122138, 0.011968, 0.947765, 0.133765, 0.500000, 0.000000, 0.061261, 0.069493
-0.775426, 0.071429, 0.166667, 0.143388, 0.008177, 0.554950, 0.243406, 0.011071, 0.054412, 0.046738, 0.072920, 0.514747, 0.085738, 0.181094, 0.268691, 0.246466, 0.182717, 0.012133, 0.947765, 0.118993, 0.500000, 0.000000, 0.075352, 0.083020
-0.846965, 0.071429, 0.333333, 0.120685, 0.020366, 0.859518, 0.311430, 0.012150, 0.051262, 0.697044, 0.072488, 0.626539, 0.083160, 0.194195, 0.260079, 0.257107, 0.231448, 0.012464, 0.947765, 0.103913, 0.500000, 0.000000, 0.050800, 0.108783
-0.820589, 0.071429, 0.500000, 0.106604, 0.011351, 0.582837, 0.152707, 0.013542, 0.041893, 0.096796, 0.073779, 0.657291, 0.076334, 0.201167, 0.306116, 0.289455, 0.287973, 0.012298, 0.947765, 0.089171, 0.500000, 0.000000, 0.046024, 0.116661
-0.782322, 0.071429, 0.833333, 0.133939, 0.015111, 0.498283, 0.360019, 0.013631, 0.073107, 0.099595, 0.084002, 0.731095, 0.095995, 0.237514, 0.438768, 0.232359, 0.530334, 0.012133, 0.947765, 0.066521, 0.500000, 0.000000, 0.066705, 0.179767
-0.772011, 0.071429, 1.000000, 0.123845, 0.018977, 0.677365, 0.297085, 0.016424, 0.083211, 0.107650, 0.081929, 0.696926, 0.093985, 0.244431, 0.470267, 0.526961, 0.594833, 0.011968, 0.947765, 0.057247, 0.500000, 0.000000, 0.058161, 0.186807
-0.792187, 0.081633, 0.000000, 0.157984, 0.010692, 0.587916, 0.171680, 0.024735, 0.042952, 0.083331, 0.072596, 0.393149, 0.073267, 0.245459, 0.187943, 0.142834, 0.157862, 0.017560, 0.620085, 0.112133, 0.500000, 0.000000, 0.083961, 0.098925
-0.761183, 0.081633, 0.166667, 0.134265, 0.011038, 0.450614, 0.059232, 0.025242, 0.044520, 0.086367, 0.070318, 0.422188, 0.073698, 0.282173, 0.243176, 0.124540, 0.180802, 0.017560, 0.620085, 0.104553, 0.500000, 0.000000, 0.071430, 0.092593
-0.771886, 0.081633, 0.333333, 0.113102, 0.012940, 0.525802, 0.264230, 0.023924, 0.044269, 0.428680, 0.069800, 0.464484, 0.082943, 0.332758, 0.291811, 0.135234, 0.118307, 0.017428, 0.620085, 0.096685, 0.500000, 0.000000, 0.038761, 0.106188
-0.779238, 0.081633, 0.666667, 0.150729, 0.006436, 0.575022, 0.253124, 0.025877, 0.048342, 0.089888, 0.078004, 0.486678, 0.091965, 0.346538, 0.355627, 0.257987, 0.248374, 0.017692, 0.620085, 0.082454, 0.500000, 0.000000, 0.085549, 0.155794
-0.646751, 0.081633, 1.000000, 0.071632, 0.009966, 0.543690, 0.143452, 0.023893, 0.056672, 0.105454, 0.083601, 0.523413, 0.094891, 0.436553, 0.391505, 0.397461, 0.511359, 0.017692, 0.620085, 0.073204, 0.500000, 0.000000, 0.053964, 0.195901
-0.795504, 0.091837, 0.166667, 0.048488, 0.028719, 0.541463, 0.186950, 0.042071, 0.070653, 0.152715, 0.055313, 0.411153, 0.088429, 0.598749, 0.331105, 0.246306, 0.106147, 0.029638, 0.365150, 0.094467, 0.500000, 0.000000, 0.026006, 0.403002
-0.843046, 0.091837, 0.333333, 0.064455, 0.021325, 0.391779, 0.284590, 0.048827, 0.074190, 0.036718, 0.060559, 0.476561, 0.099596, 0.688654, 0.304890, 0.103126, 0.268686, 0.032332, 0.365150, 0.093221, 0.500000, 0.000000, 0.010172, 0.457881
-0.853424, 0.091837, 0.500000, 0.058890, 0.026424, 0.582837, 0.182323, 0.042401, 0.070291, 0.173641, 0.063412, 0.485592, 0.101911, 0.716818, 0.433105, 0.090511, 0.361514, 0.035566, 0.365150, 0.091597, 0.500000, 0.000000, 0.009913, 0.888622
-0.863730, 0.091837, 0.666667, 0.086521, 0.031204, 0.391679, 0.167978, 0.040308, 0.084099, 0.183838, 0.065293, 0.550625, 0.101056, 0.762908, 0.500161, 0.128834, 0.497817, 0.038530, 0.365150, 0.088222, 0.500000, 0.000000, 0.012867, 0.567542
-0.748862, 0.091837, 1.000000, 0.038658, 0.031334, 0.348159, 0.283202, 0.044585, 0.086108, 0.193943, 0.078338, 0.567247, 0.121482, 0.853602, 0.431324, 0.227505, 0.605122, 0.043920, 0.365150, 0.070568, 0.500000, 0.000000, 0.012730, 0.444248
-0.589896, 0.102041, 0.000000, 0.075815, 0.006039, 0.740434, 0.241092, 0.038238, 0.073618, 0.105508, 0.074968, 0.500092, 0.099045, 0.319108, 0.367129, 0.269828, 0.270958, 0.262295, 0.132258, 0.082045, 1.000000, 1.000000, 0.017898, 0.106117
-0.568235, 0.102041, 0.166667, 0.067535, 0.006211, 0.786544, 0.129107, 0.037312, 0.078014, 0.112959, 0.080949, 0.556583, 0.108545, 0.351895, 0.403620, 0.316204, 0.331715, 0.265108, 0.132258, 0.079184, 1.000000, 1.000000, 0.015475, 0.096734
-0.570490, 0.102041, 0.333333, 0.069487, 0.006465, 0.873768, 0.216104, 0.034744, 0.080641, 0.377198, 0.083513, 0.589275, 0.114661, 0.384628, 0.455758, 0.327937, 0.384811, 0.266515, 0.132258, 0.076381, 1.000000, 1.000000, 0.018859, 0.134068
-0.547869, 0.102041, 0.500000, 0.071240, 0.006184, 0.775181, 0.177696, 0.037406, 0.087161, 0.126712, 0.085706, 0.585131, 0.122100, 0.425232, 0.567567, 0.387034, 0.365746, 0.269504, 0.132258, 0.073660, 1.000000, 1.000000, 0.019616, 0.145844
-0.512194, 0.102041, 0.666667, 0.074060, 0.005540, 0.605923, 0.261916, 0.041424, 0.087213, 0.130366, 0.090197, 0.617566, 0.129343, 0.444791, 0.600029, 0.449224, 0.346370, 0.273197, 0.132258, 0.068919, 1.000000, 1.000000, 0.021611, 0.299170
-0.482496, 0.102041, 1.000000, 0.065375, 0.007211, 0.528923, 0.296159, 0.039041, 0.109719, 0.134413, 0.094929, 0.712030, 0.145511, 0.508367, 0.702759, 0.555443, 0.765122, 0.278648, 0.132258, 0.047312, 1.000000, 1.000000, 0.015118, 0.363400
-0.628376, 0.112245, 0.000000, 0.050342, 0.005970, 0.548412, 0.242018, 0.027517, 0.057119, 0.097572, 0.066853, 0.483804, 0.100977, 0.259275, 0.361728, 0.203131, 0.278174, 0.145385, 0.105421, 0.132056, 1.000000, 0.000000, 0.021243, 0.032103
-0.664129, 0.112245, 0.166667, 0.084653, 0.005660, 0.607955, 0.099954, 0.025911, 0.060847, 0.102212, 0.072936, 0.514146, 0.107881, 0.274595, 0.444140, 0.257694, 0.423697, 0.147454, 0.105421, 0.131126, 1.000000, 0.000000, 0.019908, 0.037385
-0.669124, 0.112245, 0.333333, 0.082380, 0.006470, 0.392385, 0.111522, 0.026054, 0.071598, 0.358494, 0.073801, 0.559770, 0.114202, 0.332557, 0.479025, 0.266868, 0.535145, 0.147224, 0.105421, 0.130108, 1.000000, 0.000000, 0.017245, 0.039908
-0.660569, 0.112245, 0.666667, 0.084951, 0.006123, 0.610970, 0.066636, 0.026925, 0.077633, 0.111144, 0.081311, 0.617358, 0.128939, 0.370592, 0.593957, 0.390928, 0.504053, 0.151133, 0.105421, 0.125375, 1.000000, 0.000000, 0.023076, 0.062673
-0.706052, 0.112245, 0.833333, 0.091318, 0.006894, 0.445762, 0.021286, 0.026478, 0.085721, 0.118963, 0.082908, 0.620388, 0.134199, 0.387527, 0.608203, 0.458158, 0.593541, 0.151822, 0.105421, 0.114098, 1.000000, 0.000000, 0.022689, 0.094936
-0.689279, 0.112245, 1.000000, 0.085575, 0.009082, 0.409756, 0.131883, 0.028548, 0.097109, 0.123422, 0.088195, 0.635461, 0.143976, 0.413966, 0.607999, 0.501867, 0.644677, 0.152282, 0.105421, 0.102829, 1.000000, 0.000000, 0.020400, 0.140152
-0.577135, 0.122449, 0.000000, 0.073256, 0.010576, 0.885421, 0.223970, 0.032068, 0.071104, 0.083590, 0.071798, 0.482324, 0.099750, 0.225882, 0.454649, 0.270814, 0.352873, 0.255955, 0.219079, 0.101871, 0.000000, 0.000000, 0.016397, 0.043951
-0.564506, 0.122449, 0.166667, 0.073569, 0.009896, 0.901447, 0.186488, 0.032851, 0.077135, 0.096358, 0.079863, 0.513127, 0.111983, 0.227001, 0.475347, 0.325751, 0.448374, 0.261048, 0.219079, 0.096912, 0.000000, 0.000000, 0.018863, 0.051362
-0.637062, 0.122449, 0.333333, 0.086354, 0.008223, 0.847888, 0.146229, 0.034935, 0.085666, 0.448086, 0.078305, 0.560125, 0.117960, 0.312154, 0.542636, 0.334525, 0.504454, 0.264232, 0.219079, 0.091961, 0.000000, 0.000000, 0.016203, 0.071402
-0.645781, 0.122449, 0.666667, 0.082945, 0.010422, 0.746916, 0.121703, 0.032722, 0.095870, 0.114297, 0.084193, 0.638858, 0.129403, 0.340923, 0.611706, 0.497253, 0.652027, 0.270599, 0.219079, 0.081662, 0.000000, 0.000000, 0.017353, 0.143282
-0.628183, 0.122449, 0.833333, 0.090213, 0.006833, 0.650816, 0.169366, 0.038207, 0.090967, 0.115811, 0.087284, 0.667868, 0.136018, 0.405159, 0.643964, 0.573097, 0.736036, 0.272190, 0.219079, 0.074350, 0.000000, 0.000000, 0.018195, 0.158516
-0.586192, 0.132653, 0.000000, 0.076363, 0.004400, 0.752143, 0.146691, 0.026361, 0.068817, 0.098303, 0.070350, 0.425677, 0.095693, 0.209020, 0.330842, 0.083764, 0.278575, 0.144629, 0.082048, 0.125541, 1.000000, 0.000000, 0.033897, 0.040962
-0.563732, 0.132653, 0.166667, 0.090957, 0.003751, 0.406435, 0.174919, 0.025914, 0.069713, 0.106819, 0.074912, 0.448315, 0.101931, 0.216763, 0.333878, 0.101872, 0.057906, 0.144875, 0.082048, 0.125231, 1.000000, 0.000000, 0.032688, 0.043891
-0.658947, 0.132653, 0.333333, 0.068865, 0.009120, 0.537279, 0.199907, 0.027796, 0.067718, 0.166811, 0.077731, 0.486542, 0.108509, 0.274852, 0.409108, 0.101125, 0.285256, 0.143891, 0.082048, 0.124911, 1.000000, 0.000000, 0.030963, 0.042147
-0.583805, 0.132653, 0.666667, 0.060583, 0.007833, 0.672474, 0.281814, 0.027492, 0.083093, 0.121358, 0.084579, 0.545402, 0.117058, 0.305769, 0.542840, 0.194437, 0.489978, 0.150042, 0.082048, 0.121679, 1.000000, 0.000000, 0.028815, 0.102716
-0.550222, 0.132653, 1.000000, 0.077733, 0.007705, 0.325683, 0.345673, 0.028235, 0.100538, 0.132636, 0.088320, 0.619484, 0.133553, 0.380610, 0.568910, 0.294896, 0.655947, 0.150780, 0.082048, 0.100758, 1.000000, 0.000000, 0.021792, 0.272721
-0.775003, 0.163265, 0.000000, 0.158198, 0.006378, 0.662841, 0.563628, 0.004564, 0.056081, 0.054246, 0.065475, 0.373144, 0.079523, 0.249092, 0.140797, 0.243533, 0.165924, 0.034486, 0.676026, 0.149880, 0.000000, 0.000000, 0.139286, 0.075597
-0.823443, 0.163265, 0.333333, 0.070501, 0.021762, 0.700603, 0.227672, 0.005510, 0.058016, 0.181065, 0.071904, 0.517317, 0.084024, 0.326814, 0.160590, 0.319964, 0.183608, 0.036110, 0.676026, 0.128959, 0.000000, 0.000000, 0.024879, 0.111140
-0.832517, 0.163265, 0.666667, 0.059114, 0.033386, 0.633030, 0.122628, 0.009169, 0.052807, 0.076156, 0.073013, 0.663803, 0.086934, 0.305548, 0.251642, 0.464265, 0.394343, 0.037734, 0.676026, 0.108569, 0.000000, 0.000000, 0.028570, 0.117916
-0.832608, 0.163265, 0.833333, 0.072923, 0.026456, 0.498659, 0.128644, 0.009781, 0.062413, 0.071900, 0.076237, 0.671788, 0.085264, 0.356042, 0.269158, 0.551869, 0.319599, 0.038005, 0.676026, 0.095992, 0.000000, 0.000000, 0.030349, 0.120108
-0.825861, 0.163265, 1.000000, 0.078823, 0.012106, 0.625080, 0.143452, 0.008468, 0.067847, 0.085479, 0.080115, 0.720888, 0.078442, 0.408462, 0.297066, 0.625420, 0.467038, 0.038005, 0.676026, 0.084327, 0.000000, 0.000000, 0.037190, 0.124015
-0.511155, 0.173469, 0.000000, 0.085030, 0.004982, 0.724601, 0.337807, 0.036811, 0.079259, 0.100275, 0.086020, 0.488824, 0.102167, 0.260596, 0.565377, 0.222892, 0.280134, 0.289310, 0.139542, 0.111755, 0.000000, 0.000000, 0.046033, 0.115258
-0.418061, 0.173469, 0.166667, 0.066979, 0.004511, 0.583375, 0.093012, 0.036777, 0.082913, 0.109252, 0.090080, 0.513930, 0.109743, 0.277898, 0.596380, 0.278362, 0.328909, 0.292821, 0.139542, 0.107375, 0.000000, 0.000000, 0.038561, 0.132905
-0.513694, 0.173469, 0.333333, 0.084202, 0.004828, 0.683820, 0.169829, 0.035988, 0.085425, 0.398758, 0.095485, 0.558826, 0.113364, 0.317089, 0.696103, 0.267641, 0.380089, 0.296918, 0.139542, 0.103101, 0.000000, 0.000000, 0.051062, 0.114749
-0.460111, 0.173469, 0.666667, 0.075068, 0.006270, 0.569632, 0.210088, 0.037805, 0.102171, 0.134007, 0.103428, 0.619577, 0.126769, 0.373656, 0.779507, 0.376980, 0.502405, 0.306867, 0.139542, 0.093900, 0.000000, 0.000000, 0.038518, 0.164432
-0.507542, 0.173469, 0.833333, 0.071886, 0.005846, 0.567878, 0.186950, 0.042378, 0.113973, 0.141118, 0.107397, 0.664711, 0.000686, 0.413196, 0.748154, 0.449117, 0.632962, 0.311256, 0.139542, 0.086227, 0.000000, 0.000000, 0.044344, 0.171290
-0.518029, 0.173469, 1.000000, 0.076993, 0.006957, 0.418088, 0.270245, 0.040886, 0.124378, 0.146150, 0.116996, 0.703224, 0.135621, 0.439415, 0.788527, 0.500453, 0.756036, 0.315938, 0.139542, 0.078952, 0.000000, 0.000000, 0.044719, 0.403565
-0.747061, 0.183673, 0.000000, 0.066871, 0.017447, 0.362795, 0.372050, 0.017942, 0.052676, 0.088347, 0.067384, 0.415376, 0.073150, 0.235588, 0.314465, 0.244413, 0.234699, 0.032736, 0.420589, 0.094503, 0.000000, 0.000000, 0.020889, 0.041984
-0.773868, 0.183673, 0.166667, 0.098961, 0.010785, 0.456050, 0.222582, 0.020077, 0.055713, 0.095544, 0.070504, 0.456579, 0.078356, 0.245863, 0.406773, 0.309350, 0.299198, 0.033227, 0.420589, 0.088735, 0.000000, 0.000000, 0.018030, 0.063315
-0.787454, 0.183673, 0.333333, 0.092259, 0.007886, 0.417131, 0.219806, 0.018915, 0.057038, 0.192198, 0.077548, 0.482564, 0.080075, 0.287989, 0.432404, 0.306363, 0.321336, 0.033554, 0.420589, 0.082906, 0.000000, 0.000000, 0.028071, 0.070931
-0.780243, 0.183673, 0.500000, 0.090858, 0.007995, 0.488939, 0.372513, 0.022611, 0.073518, 0.103496, 0.079872, 0.509226, 0.087358, 0.291696, 0.458707, 0.355166, 0.406102, 0.034536, 0.420589, 0.077429, 0.000000, 0.000000, 0.029030, 0.119307
-0.766830, 0.183673, 0.666667, 0.116203, 0.007812, 0.721844, 0.106895, 0.021954, 0.081479, 0.112183, 0.084143, 0.512432, 0.090576, 0.298980, 0.506817, 0.430530, 0.530690, 0.035027, 0.420589, 0.070146, 0.000000, 0.000000, 0.042292, 0.139072
-0.710300, 0.183673, 0.833333, 0.103251, 0.010383, 0.010339, 0.118464, 0.023178, 0.090881, 0.134120, 0.087838, 0.563190, 0.095353, 0.327254, 0.596584, 0.491653, 0.628909, 0.036009, 0.420589, 0.056912, 0.000000, 0.000000, 0.026697, 0.152457
-0.743369, 0.183673, 1.000000, 0.097743, 0.008587, 0.317003, 0.206849, 0.024103, 0.106976, 0.143899, 0.094755, 0.597172, 0.105515, 0.403783, 0.599095, 0.587418, 0.703519, 0.036500, 0.420589, 0.044218, 0.000000, 0.000000, 0.019650, 0.193439
-0.827169, 0.193878, 0.000000, 0.086572, 0.005754, 0.474032, 0.300324, 0.019422, 0.058534, 0.078600, 0.059887, 0.404818, 0.064696, 0.174012, 0.128273, 0.141981, 0.090913, 0.026567, 0.042208, 0.049827, 1.000000, 0.000000, 0.059382, 0.065880
-0.790139, 0.193878, 0.166667, 0.074329, 0.007839, 0.551776, 0.094863, 0.019055, 0.053849, 0.104082, 0.058620, 0.444646, 0.085489, 0.170086, 0.158605, 0.190730, 0.148820, 0.027080, 0.042208, 0.048082, 1.000000, 0.000000, 0.043483, 0.052940
-0.813823, 0.193878, 0.333333, 0.089729, 0.009792, 0.377432, 0.775567, 0.020171, 0.060200, 1.000000, 0.062931, 0.492163, 0.079259, 0.233313, 0.160619, 0.200971, 0.596080, 0.027336, 0.042208, 0.046463, 1.000000, 0.000000, 0.041517, 0.058611
-0.846772, 0.193878, 0.500000, 0.089356, 0.010572, 0.687049, 0.074965, 0.015470, 0.069449, 0.130835, 0.065293, 0.507760, 0.102793, 0.233551, 0.237396, 0.231906, 0.214120, 0.028362, 0.042208, 0.044901, 1.000000, 0.000000, 0.041592, 0.075324
