1.000000, -0.031250, 0.381818, 0.476190, 0.041322, 0.161290, 0.618182, 0.515789, 0.093750, 0.125000, 0.650485, 0.642105, 0.093750, 0.258065, 0.615385, 0.521739, 0.135593, 0.093750, 0.631068, 0.614458, 0.073171, 0.107692, 0.728155, 0.622222, 0.136000, 0.062500, 0.403846, 0.264368, -0.033333, 0.200000, 0.702970, 0.410526, 0.046875, 0.062500, 0.669903, 0.515789, 0.109375
1.000000, -0.031250, 0.381818, 0.571429, 0.041322, -0.225806, 0.163636, 0.136842, -0.015625, -0.375000, 0.242718, 0.221053, -0.078125, -0.129032, 0.230769, 0.108696, 0.000000, -0.406250, -0.067961, 0.060241, -0.203252, -0.384615, 0.165049, 0.200000, 0.008000, -0.062500, 0.403846, 0.471264, 0.033333, -0.261538, 0.108911, 0.136842, -0.062500, -0.406250, 0.009709, -0.115789, -0.187500
1.000000, -0.031250, 0.454545, 0.476190, 0.041322, -0.129032, 0.309091, 0.242105, -0.156250, -0.156250, 0.242718, -0.094737, -0.218750, -0.032258, 0.750000, 0.608696, 0.135593, -0.062500, 0.669903, 0.590361, 0.008130, -0.169231, 0.417476, 0.200000, -0.040000, -0.156250, 0.634615, 0.770115, 0.116667, -0.015385, 0.603960, 0.684211, 0.125000, -0.031250, 0.572816, 0.347368, -0.046875
1.000000, -0.031250, 0.454545, 0.476190, 0.041322, -0.129032, 0.381818, 0.326316, 0.046875, -0.156250, 0.553398, 0.431579, 0.046875, -0.258065, 0.576923, 0.391304, 0.135593, -0.281250, 0.495146, 0.469880, 0.008130, -0.261538, 0.592233, 0.377778, 0.008000, -0.281250, 0.461538, 0.517241, -0.066667, -0.261538, 0.504950, 0.452632, 0.015625, -0.156250, 0.475728, 0.452632, 0.015625
1.000000, -0.031250, 0.454545, 0.476190, 0.041322, -0.129032, 0.454545, 0.431579, 0.046875, 0.218750, 0.631068, 0.431579, 0.046875, -0.258065, 0.326923, 0.282609, 0.000000, -0.187500, 0.417476, 0.349398, -0.056911, -0.169231, 0.339806, 0.377778, 0.008000, -0.406250, 0.230769, 0.195402, -0.133333, -0.384615, 0.346535, 0.157895, -0.046875, -0.281250, 0.320388, 0.073684, -0.109375
1.000000, -0.031250, 0.454545, 0.476190, 0.041322, -0.129032, 0.527273, 0.326316, 0.109375, -0.156250, 0.631068, 0.431579, 0.046875, -0.161290, 0.653846, 0.391304, 0.067797, -0.062500, 0.592233, 0.590361, 0.073171, -0.169231, 0.592233, 0.600000, 0.072000, -0.281250, 0.634615, 0.402299, 0.000000, -0.138462, 0.603960, 0.452632, 0.125000, -0.156250, 0.572816, 0.452632, 0.078125
1.000000, -0.031250, 0.454545, 0.476190, 0.041322, 0.161290, 0.454545, 0.515789, 0.093750, -0.031250, 0.728155, 0.515789, 0.093750, 0.000000, 0.538462, 0.304348, 0.067797, 0.093750, 0.475728, 0.493976, 0.008130, 0.107692, 0.475728, 0.511111, 0.072000, 0.062500, 0.576923, 0.356322, 0.033333, 0.076923, 0.623762, 0.305263, 0.046875, 0.062500, 0.495146, 0.410526, -0.015625
1.000000, -0.031250, 0.454545, 0.476190, 0.041322, 0.000000, 0.454545, 0.431579, 0.046875, -0.281250, 0.553398, 0.326316, -0.015625, -0.032258, 0.480769, 0.391304, 0.000000, -0.187500, 0.495146, 0.590361, -0.056911, -0.261538, 0.495146, 0.488889, 0.008000, -0.406250, 0.384615, 0.310345, -0.066667, -0.384615, 0.346535, 0.263158, -0.046875, -0.406250, 0.242718, 0.157895, -0.109375
1.000000, -0.031250, 0.454545, 0.476190, 0.041322, 0.000000, 0.454545, 0.431579, 0.046875, 0.125000, 0.553398, 0.515789, 0.093750, 0.000000, 0.538462, 0.304348, 0.000000, -0.031250, 0.553398, 0.373494, 0.008130, 0.107692, 0.475728, 0.511111, 0.072000, 0.062500, 0.576923, 0.471264, 0.033333, 0.076923, 0.623762, 0.305263, 0.046875, 0.062500, 0.592233, 0.305263, 0.046875
1.000000, -0.031250, 0.454545, 0.476190, 0.041322, 0.000000, 0.527273, 0.431579, 0.109375, -0.031250, 0.631068, 0.536842, 0.109375, -0.161290, 0.480769, 0.500000, 0.067797, -0.187500, 0.669903, 0.469880, 0.073171, -0.046154, 0.669903, 0.600000, 0.184000, -0.281250, 0.557692, 0.517241, 0.066667, -0.138462, 0.683168, 0.557895, 0.125000, -0.156250, 0.650485, 0.684211, 0.078125
1.000000, -0.031250, 0.454545, 0.571429, 0.041322, 0.000000, 0.381818, 0.326316, -0.015625, -0.031250, 0.475728, 0.431579, -0.015625, -0.129032, 0.538462, 0.521739, 0.067797, -0.031250, 0.631068, 0.614458, 0.008130, -0.015385, 0.475728, 0.511111, 0.072000, -0.187500, 0.403846, 0.356322, -0.033333, -0.169231, 0.524752, 0.410526, -0.015625, -0.062500, 0.592233, 0.515789, 0.046875
1.000000, -0.031250, 0.454545, 0.595238, 0.107438, 0.000000, 0.527273, 0.431579, 0.046875, -0.156250, 0.398058, 0.326316, 0.046875, -0.032258, 0.403846, 0.282609, 0.000000, -0.062500, 0.417476, 0.349398, 0.008130, -0.169231, 0.495146, 0.600000, 0.072000, 0.093750, 0.557692, 0.517241, 0.066667, 0.107692, 0.504950, 0.452632, 0.078125, -0.031250, 0.398058, 0.347368, 0.078125
1.000000, -0.031250, 0.472727, 0.619048, 0.074380, -0.129032, 0.545455, 0.557895, 0.078125, -0.156250, 0.650485, 0.557895, 0.078125, -0.129032, 0.519231, 0.543478, 0.152542, -0.156250, 0.631068, 0.518072, 0.024390, -0.261538, 0.631068, 0.644444, 0.088000, -0.125000, 0.615385, 0.655172, 0.066667, -0.107692, 0.742574, 0.473684, 0.078125, -0.250000, 0.708738, 0.578947, 0.078125
1.000000, -0.031250, 0.527273, 0.476190, -0.024793, 0.000000, 0.527273, 0.536842, 0.046875, -0.031250, 0.553398, 0.536842, 0.046875, -0.161290, 0.480769, 0.282609, 0.000000, -0.187500, 0.669903, 0.469880, -0.056911, -0.169231, 0.592233, 0.600000, 0.072000, -0.031250, 0.634615, 0.517241, 0.000000, -0.138462, 0.603960, 0.452632, 0.078125, -0.156250, 0.650485, 0.452632, 0.078125
1.000000, -0.031250, 0.527273, 0.476190, 0.041322, -0.129032, 0.454545, 0.431579, 0.046875, -0.281250, 0.553398, 0.536842, 0.109375, -0.258065, 0.403846, 0.282609, 0.000000, -0.281250, 0.592233, 0.590361, 0.008130, -0.261538, 0.417476, 0.488889, 0.072000, -0.156250, 0.307692, 0.103448, -0.133333, -0.138462, 0.425743, 0.347368, -0.109375, -0.156250, 0.475728, 0.263158, 0.015625
1.000000, -0.031250, 0.527273, 0.476190, 0.107438, 0.129032, 0.527273, 0.431579, 0.109375, -0.031250, 0.553398, 0.431579, 0.046875, -0.032258, 0.653846, 0.391304, 0.067797, 0.062500, 0.669903, 0.469880, 0.008130, 0.076923, 0.669903, 0.600000, 0.136000, -0.156250, 0.557692, 0.517241, 0.066667, -0.015385, 0.603960, 0.347368, 0.078125, -0.031250, 0.650485, 0.452632, 0.078125
1.000000, -0.031250, 0.527273, 0.476190, 0.107438, 0.000000, 0.527273, 0.536842, 0.109375, -0.031250, 0.475728, 0.431579, 0.046875, -0.161290, 0.653846, 0.391304, 0.135593, -0.062500, 0.669903, 0.590361, 0.121951, -0.046154, 0.669903, 0.600000, 0.184000, -0.156250, 0.634615, 0.632184, 0.116667, -0.138462, 0.683168, 0.684211, 0.078125, -0.281250, 0.650485, 0.557895, 0.078125
1.000000, -0.031250, 0.527273, 0.476190, 0.107438, 0.000000, 0.527273, 0.536842, 0.109375, -0.031250, 0.553398, 0.431579, 0.046875, -0.161290, 0.653846, 0.500000, 0.067797, -0.062500, 0.669903, 0.469880, 0.073171, -0.046154, 0.592233, 0.600000, 0.136000, -0.156250, 0.634615, 0.632184, 0.066667, -0.138462, 0.603960, 0.347368, 0.015625, -0.156250, 0.475728, 0.452632, -0.046875
1.000000, -0.031250, 0.527273, 0.595238, 0.041322, 0.000000, 0.454545, 0.431579, 0.046875, -0.156250, 0.475728, 0.326316, 0.046875, -0.258065, 0.576923, 0.500000, 0.067797, -0.281250, 0.592233, 0.469880, 0.073171, -0.261538, 0.495146, 0.488889, 0.072000, -0.281250, 0.461538, 0.402299, 0.000000, -0.261538, 0.504950, 0.452632, -0.046875, -0.281250, 0.475728, 0.452632, 0.015625
1.000000, -0.031250, 0.527273, 0.595238, 0.107438, 0.000000, 0.454545, 0.536842, 0.109375, -0.031250, 0.631068, 0.536842, 0.109375, -0.032258, 0.653846, 0.500000, 0.067797, -0.062500, 0.669903, 0.590361, 0.008130, -0.046154, 0.766990, 0.488889, 0.136000, -0.031250, 0.634615, 0.517241, 0.066667, -0.015385, 0.603960, 0.452632, 0.078125, -0.156250, 0.572816, 0.452632, 0.078125
1.000000, -0.031250, 0.527273, 0.595238, 0.107438, 0.000000, 0.527273, 0.536842, 0.046875, -0.031250, 0.553398, 0.431579, 0.046875, -0.258065, 0.576923, 0.500000, 0.067797, -0.281250, 0.592233, 0.590361, 0.008130, -0.261538, 0.592233, 0.488889, 0.136000, -0.281250, 0.557692, 0.402299, 0.000000, -0.261538, 0.504950, 0.347368, 0.015625, -0.281250, 0.475728, 0.452632, -0.046875
1.000000, -0.031250, 0.527273, 0.714286, 0.041322, 0.000000, 0.454545, 0.536842, 0.046875, -0.031250, 0.475728, 0.431579, 0.046875, 0.096774, 0.653846, 0.500000, 0.135593, -0.062500, 0.669903, 0.590361, 0.008130, -0.046154, 0.592233, 0.600000, 0.136000, -0.156250, 0.557692, 0.632184, 0.066667, 0.107692, 0.683168, 0.557895, 0.125000, -0.031250, 0.650485, 0.557895, 0.125000
1.000000, -0.031250, 0.527273, 0.714286, 0.107438, 0.000000, 0.527273, 0.642105, 0.046875, -0.031250, 0.553398, 0.536842, 0.046875, -0.161290, 0.480769, 0.500000, 0.186441, 0.062500, 0.669903, 0.590361, 0.073171, -0.046154, 0.669903, 0.600000, 0.072000, -0.281250, 0.461538, 0.517241, 0.000000, -0.138462, 0.603960, 0.557895, 0.078125, 0.093750, 0.650485, 0.557895, 0.125000
1.000000, -0.031250, 0.545455, 0.476190, 0.090909, -0.096774, 0.545455, 0.515789, 0.046875, -0.125000, 0.650485, 0.642105, 0.093750, 0.000000, 0.538462, 0.521739, 0.067797, -0.156250, 0.553398, 0.373494, 0.008130, -0.138462, 0.631068, 0.511111, 0.072000, -0.187500, 0.576923, 0.586207, 0.033333, -0.169231, 0.623762, 0.410526, 0.046875, -0.187500, 0.592233, 0.305263, 0.046875
1.000000, -0.031250, 0.545455, 0.500000, 0.008264, -0.129032, 0.472727, 0.452632, 0.078125, -0.156250, 0.650485, 0.452632, 0.078125, -0.258065, 0.615385, 0.543478, 0.033898, -0.156250, 0.631068, 0.518072, 0.024390, -0.138462, 0.631068, 0.533333, 0.152000, -0.250000, 0.615385, 0.655172, 0.133333, -0.107692, 0.663366, 0.473684, 0.078125, -0.125000, 0.631068, 0.368421, 0.078125
1.000000, -0.031250, 0.545455, 0.500000, 0.074380, 0.000000, 0.472727, 0.452632, 0.078125, -0.156250, 0.572816, 0.452632, 0.078125, -0.129032, 0.346154, 0.239130, -0.084746, -0.156250, 0.631068, 0.397590, -0.024390, -0.138462, 0.533981, 0.533333, 0.088000, -0.250000, 0.192308, 0.034483, -0.183333, -0.230769, 0.405941, 0.178947, -0.031250, -0.250000, 0.533981, 0.368421, 0.015625
1.000000, -0.031250, 0.545455, 0.571429, 0.041322, -0.096774, 0.545455, 0.515789, 0.093750, -0.250000, 0.650485, 0.515789, 0.093750, 0.000000, 0.538462, 0.521739, 0.135593, -0.031250, 0.631068, 0.614458, 0.073171, -0.138462, 0.631068, 0.622222, 0.136000, -0.062500, 0.653846, 0.586207, 0.033333, -0.046154, 0.801980, 0.410526, 0.109375, -0.187500, 0.669903, 0.515789, 0.109375
1.000000, -0.031250, 0.545455, 0.571429, 0.041322, 0.161290, 0.545455, 0.431579, 0.046875, -0.125000, 0.398058, 0.326316, -0.125000, 0.000000, 0.615385, 0.413043, 0.135593, 0.093750, 0.631068, 0.493976, 0.073171, -0.015385, 0.553398, 0.511111, 0.072000, -0.062500, 0.653846, 0.471264, 0.033333, 0.076923, 0.702970, 0.410526, 0.046875, 0.062500, 0.669903, 0.515789, 0.109375
1.000000, -0.031250, 0.545455, 0.571429, 0.041322, 0.000000, 0.545455, 0.515789, 0.046875, -0.031250, 0.650485, 0.515789, 0.046875, 0.000000, 0.615385, 0.521739, 0.135593, -0.031250, 0.631068, 0.493976, 0.073171, -0.015385, 0.631068, 0.622222, 0.136000, -0.187500, 0.576923, 0.586207, 0.033333, -0.169231, 0.702970, 0.515789, 0.046875, -0.062500, 0.669903, 0.410526, 0.109375
1.000000, -0.031250, 0.545455, 0.571429, 0.041322, 0.000000, 0.545455, 0.515789, 0.046875, -0.125000, 0.650485, 0.515789, 0.093750, 0.000000, 0.615385, 0.413043, 0.135593, -0.031250, 0.631068, 0.614458, 0.073171, -0.015385, 0.553398, 0.511111, 0.072000, -0.187500, 0.653846, 0.586207, 0.033333, -0.046154, 0.702970, 0.410526, 0.109375, -0.062500, 0.592233, 0.515789, 0.109375
1.000000, -0.031250, 0.545455, 0.571429, 0.090909, -0.096774, 0.309091, 0.221053, -0.125000, -0.250000, 0.087379, -0.136842, -0.296875, 0.000000, 0.615385, 0.521739, 0.135593, -0.031250, 0.475728, 0.493976, 0.008130, -0.138462, 0.165049, 0.111111, -0.200000, -0.062500, 0.653846, 0.586207, 0.150000, -0.046154, 0.702970, 0.515789, 0.156250, -0.187500, 0.592233, 0.515789, 0.046875
1.000000, -0.031250, 0.545455, 0.571429, 0.090909, -0.096774, 0.381818, 0.431579, -0.078125, -0.250000, 0.242718, 0.052632, -0.187500, 0.000000, 0.615385, 0.521739, 0.135593, -0.156250, 0.553398, 0.493976, 0.008130, -0.261538, 0.475728, 0.400000, 0.008000, -0.187500, 0.653846, 0.701149, 0.100000, -0.169231, 0.702970, 0.515789, 0.109375, -0.187500, 0.669903, 0.621053, 0.109375
1.000000, -0.031250, 0.545455, 0.571429, 0.090909, -0.096774, 0.545455, 0.515789, 0.093750, -0.031250, 0.650485, 0.642105, 0.093750, 0.000000, 0.538462, 0.521739, 0.135593, -0.031250, 0.631068, 0.493976, 0.008130, -0.138462, 0.398058, 0.400000, 0.072000, -0.062500, 0.403846, 0.356322, -0.033333, -0.046154, 0.445545, 0.305263, 0.046875, -0.187500, 0.495146, 0.515789, 0.046875
1.000000, -0.031250, 0.545455, 0.761905, 0.123967, 0.000000, 0.545455, 0.452632, 0.078125, -0.156250, 0.572816, 0.347368, 0.078125, -0.032258, 0.615385, 0.543478, 0.152542, -0.156250, 0.533981, 0.518072, 0.024390, -0.138462, 0.631068, 0.422222, 0.088000, -0.250000, 0.519231, 0.540230, 0.066667, -0.107692, 0.663366, 0.578947, 0.078125, -0.125000, 0.456311, 0.368421, 0.015625
1.000000, -0.031250, 0.545455, 0.761905, 0.123967, 0.000000, 0.545455, 0.557895, 0.125000, -0.156250, 0.650485, 0.557895, 0.125000, -0.129032, 0.692308, 0.652174, 0.152542, -0.156250, 0.805825, 0.638554, 0.024390, -0.046154, 0.708738, 0.755556, 0.152000, -0.250000, 0.615385, 0.655172, 0.133333, 0.015385, 0.742574, 0.473684, 0.140625, -0.125000, 0.708738, 0.473684, 0.140625
1.000000, -0.031250, 0.618182, 0.571429, 0.090909, 0.161290, 0.454545, 0.515789, 0.156250, 0.125000, 0.650485, 0.515789, 0.046875, 0.129032, 0.461538, 0.413043, 0.067797, 0.093750, 0.553398, 0.493976, 0.008130, 0.230769, 0.475728, 0.511111, 0.136000, 0.062500, 0.480769, 0.471264, -0.033333, 0.076923, 0.623762, 0.410526, 0.046875, 0.187500, 0.495146, 0.305263, 0.046875
1.000000, -0.031250, 0.618182, 0.595238, 0.107438, -0.129032, 0.527273, 0.536842, 0.109375, -0.156250, 0.631068, 0.536842, 0.109375, -0.161290, 0.576923, 0.500000, 0.135593, -0.187500, 0.592233, 0.590361, 0.073171, -0.169231, 0.669903, 0.600000, 0.136000, -0.156250, 0.557692, 0.632184, 0.066667, -0.138462, 0.603960, 0.684211, 0.125000, -0.156250, 0.650485, 0.557895, 0.078125
1.000000, -0.062500, 0.036364, 0.071429, -0.107438, 0.354839, 0.181818, 0.157895, -0.046875, 0.531250, 0.533981, 0.347368, 0.015625, 0.677419, 0.692308, 0.456522, 0.169492, 0.781250, 0.708738, 0.662651, 0.105691, 0.630769, 0.533981, 0.444444, -0.008000, 0.781250, 0.807692, 0.724138, 0.150000, 0.507692, 0.762376, 0.515789, 0.046875, 0.625000, 0.475728, 0.221053, -0.187500
1.000000, -0.062500, 0.109091, 0.166667, -0.057851, -0.354839, 0.181818, 0.157895, -0.093750, -0.593750, 0.106796, -0.010526, -0.156250, -0.096774, 0.288462, 0.260870, -0.016949, -0.468750, 0.048544, 0.108434, -0.203252, -0.661538, -0.029126, -0.111111, -0.200000, -0.125000, 0.461538, 0.379310, -0.033333, -0.569231, 0.267327, 0.136842, -0.078125, -0.687500, 0.009709, 0.136842, -0.125000
1.000000, -0.062500, 0.327273, 0.333333, -0.024793, -0.032258, 0.400000, 0.305263, 0.046875, -0.062500, 0.495146, 0.305263, 0.046875, 0.129032, 0.634615, 0.434783, 0.101695, 0.093750, 0.572816, 0.397590, -0.024390, -0.015385, 0.572816, 0.422222, 0.040000, 0.062500, 0.615385, 0.402299, 0.050000, -0.046154, 0.663366, 0.557895, 0.062500, -0.062500, 0.533981, 0.347368, 0.015625
1.000000, -0.062500, 0.327273, 0.333333, 0.041322, -0.161290, 0.400000, 0.515789, 0.046875, -0.062500, 0.417476, 0.410526, 0.046875, 0.129032, 0.461538, 0.434783, 0.101695, -0.031250, 0.398058, 0.397590, 0.040650, 0.107692, 0.572816, 0.644444, 0.104000, -0.062500, 0.615385, 0.517241, 0.050000, -0.046154, 0.485149, 0.347368, 0.015625, -0.062500, 0.533981, 0.347368, 0.015625
1.000000, -0.062500, 0.327273, 0.452381, 0.041322, -0.258065, 0.018182, 0.136842, -0.062500, -0.406250, 0.009709, -0.115789, -0.187500, 0.129032, 0.557692, 0.543478, 0.101695, -0.031250, 0.398058, 0.301205, -0.024390, -0.138462, -0.029126, 0.044444, -0.200000, -0.062500, 0.519231, 0.402299, 0.000000, -0.138462, 0.386139, 0.347368, -0.046875, -0.156250, 0.106796, 0.073684, -0.093750
1.000000, -0.062500, 0.363636, 0.380952, 0.008264, 0.096774, 0.600000, 0.452632, 0.125000, 0.062500, 0.708738, 0.452632, 0.125000, -0.096774, 0.519231, 0.347826, 0.101695, 0.000000, 0.708738, 0.542169, 0.040650, -0.107692, 0.631068, 0.555556, 0.104000, -0.125000, 0.634615, 0.494253, 0.033333, -0.107692, 0.762376, 0.515789, 0.093750, -0.031250, 0.650485, 0.431579, 0.093750
1.000000, -0.062500, 0.400000, 0.333333, 0.041322, -0.032258, 0.327273, 0.305263, -0.015625, -0.062500, 0.417476, 0.305263, 0.046875, 0.000000, 0.557692, 0.326087, 0.033898, 0.093750, 0.572816, 0.518072, 0.040650, 0.107692, 0.475728, 0.533333, 0.104000, -0.062500, 0.519231, 0.402299, 0.000000, 0.076923, 0.564356, 0.347368, 0.062500, -0.062500, 0.631068, 0.452632, 0.062500
1.000000, -0.062500, 0.436364, 0.380952, 0.008264, -0.129032, 0.272727, 0.347368, -0.046875, -0.156250, 0.106796, 0.073684, -0.093750, 0.161290, 0.615385, 0.347826, 0.033898, 0.125000, 0.533981, 0.421687, -0.024390, 0.138462, 0.456311, 0.355556, 0.104000, 0.125000, 0.634615, 0.586207, 0.083333, 0.261538, 0.584158, 0.515789, 0.046875, 0.125000, 0.553398, 0.431579, 0.046875
1.000000, -0.062500, 0.436364, 0.380952, 0.008264, -0.129032, 0.272727, 0.347368, -0.093750, -0.281250, 0.359223, 0.347368, -0.046875, -0.225806, 0.365385, 0.260870, -0.016949, -0.125000, 0.300971, 0.421687, -0.073171, -0.353846, 0.203883, 0.155556, -0.136000, -0.125000, 0.230769, 0.172414, -0.150000, -0.107692, 0.188119, 0.136842, -0.078125, -0.375000, -0.067961, -0.136842, -0.234375
1.000000, -0.062500, 0.436364, 0.500000, 0.008264, -0.032258, 0.436364, 0.452632, 0.015625, 0.062500, 0.631068, 0.347368, 0.062500, -0.096774, 0.519231, 0.347826, 0.033898, -0.125000, 0.456311, 0.421687, -0.024390, 0.015385, 0.533981, 0.444444, 0.040000, -0.031250, 0.461538, 0.379310, -0.033333, -0.015385, 0.504950, 0.431579, -0.015625, -0.031250, 0.553398, 0.431579, 0.046875
1.000000, -0.062500, 0.436364, 0.500000, 0.008264, -0.129032, 0.436364, 0.263158, -0.046875, -0.062500, 0.631068, 0.347368, 0.062500, 0.032258, 0.519231, 0.347826, 0.101695, 0.000000, 0.533981, 0.421687, -0.024390, -0.107692, 0.533981, 0.555556, 0.040000, -0.031250, 0.461538, 0.494253, 0.033333, -0.107692, 0.584158, 0.515789, 0.046875, -0.125000, 0.475728, 0.431579, -0.015625
1.000000, -0.062500, 0.490909, 0.571429, 0.041322, -0.161290, 0.490909, 0.515789, 0.046875, -0.281250, 0.495146, 0.221053, -0.062500, -0.129032, 0.557692, 0.326087, 0.101695, 0.093750, 0.572816, 0.397590, 0.040650, -0.138462, 0.398058, 0.333333, -0.088000, -0.156250, 0.519231, 0.517241, 0.050000, -0.046154, 0.663366, 0.452632, 0.062500, -0.281250, 0.456311, 0.347368, -0.046875
1.000000, -0.062500, 0.527273, 0.380952, -0.057851, -0.258065, 0.272727, 0.157895, -0.203125, -0.281250, 0.106796, -0.010526, -0.203125, 0.032258, 0.692308, 0.456522, 0.101695, 0.000000, 0.533981, 0.325301, -0.073171, -0.230769, 0.300971, 0.155556, -0.200000, 0.125000, 0.711538, 0.586207, 0.033333, -0.015385, 0.683168, 0.515789, 0.093750, -0.125000, 0.475728, 0.431579, -0.078125
1.000000, -0.062500, 0.527273, 0.500000, 0.008264, -0.129032, 0.436364, 0.347368, -0.046875, -0.281250, 0.262136, 0.157895, -0.203125, -0.096774, 0.519231, 0.347826, -0.016949, -0.125000, 0.456311, 0.421687, -0.073171, -0.230769, 0.203883, 0.155556, -0.200000, -0.031250, 0.461538, 0.379310, -0.033333, -0.107692, 0.584158, 0.431579, -0.015625, -0.250000, 0.398058, 0.136842, -0.125000
1.000000, -0.062500, 0.527273, 0.500000, 0.123967, -0.129032, 0.527273, 0.452632, 0.015625, -0.156250, 0.631068, 0.452632, 0.062500, -0.096774, 0.692308, 0.456522, 0.101695, -0.125000, 0.631068, 0.542169, 0.040650, -0.230769, 0.631068, 0.444444, 0.104000, -0.125000, 0.711538, 0.586207, 0.083333, -0.230769, 0.683168, 0.515789, 0.093750, -0.125000, 0.553398, 0.431579, 0.046875
1.000000, -0.062500, 0.527273, 0.619048, 0.123967, -0.129032, 0.436364, 0.452632, 0.062500, -0.156250, 0.631068, 0.347368, 0.062500, -0.225806, 0.519231, 0.456522, 0.101695, -0.125000, 0.631068, 0.662651, 0.040650, -0.107692, 0.456311, 0.444444, 0.040000, -0.031250, 0.634615, 0.724138, 0.083333, -0.015385, 0.504950, 0.515789, 0.046875, -0.250000, 0.242718, 0.136842, -0.015625
